Symbol,Signal Date,Entry Date,Entry Price,Exit Date,Exit Price,Exit Reason,Return %,Equity at Entry,Shares,PnL,Return on position %
DOLLAR.NS,2025-11-27,2025-11-28,346.1,2025-12-12,341.0,RSI cross up,1.47,861869.3178999921,249,1269.9,1.47
PROTEAN.NS,2025-11-28,2025-12-01,813.1,2025-12-04,815.85,RSI cross up,-0.34,863139.2178999921,106,-291.5,-0.34
HERCULES.NS,2025-11-28,2025-12-01,175.0,2026-05-14,159.32,End of data,8.96,862847.7178999921,493,7730.24,8.96
IOB.NS,2025-11-28,2025-12-01,38.9,2025-12-02,38.88,RSI cross up,0.05,870577.9578999921,2237,44.74,0.05
INSPIRISYS.NS,2025-11-28,2025-12-01,99.79,2026-02-04,88.69,RSI cross up,11.12,870622.6978999921,872,9679.2,11.12
SANSTAR.NS,2025-11-28,2025-12-01,91.3,2025-12-10,90.5,RSI cross up,0.88,880301.8978999921,964,771.2,0.88
HPAL.NS,2025-11-28,2025-12-01,45.75,2025-12-24,43.99,RSI cross up,3.85,881073.097899992,1925,3388.0,3.85
BCONCEPTS.NS,2025-11-28,2025-12-01,326.25,2025-12-02,333.8,RSI cross up,-2.31,884461.097899992,271,-2046.05,-2.31
SUPRIYA.NS,2025-11-28,2025-12-01,751.15,2025-12-26,753.2,RSI cross up,-0.27,882415.047899992,117,-239.85,-0.27
ROML.NS,2025-11-28,2025-12-01,50.8,2025-12-23,50.58,RSI cross up,0.43,882175.197899992,1736,381.92,0.43
SWSOLAR.NS,2025-11-28,2025-12-01,233.0,2025-12-02,229.39,RSI cross up,1.55,882557.117899992,378,1364.58,1.55
MARALOVER.NS,2025-12-01,2025-12-02,49.0,2025-12-03,47.45,RSI cross up,3.16,883921.697899992,1803,2794.65,3.16
WIPL.NS,2025-12-01,2025-12-02,159.1,2026-01-27,146.0,RSI cross up,8.23,886716.347899992,557,7296.7,8.23
SPECTRUM.NS,2025-12-01,2025-12-02,1287.2,2025-12-23,1242.8,RSI cross up,3.45,894013.047899992,69,3063.6,3.45
SANGAMIND.NS,2025-12-01,2025-12-02,431.95,2025-12-15,441.15,RSI cross up,-2.13,897076.647899992,207,-1904.4,-2.13
SANDUMA.NS,2025-12-01,2025-12-02,212.0,2025-12-15,214.1,RSI cross up,-0.99,895172.2478999919,422,-886.2,-0.99
UNICHEMLAB.NS,2025-12-01,2025-12-02,460.0,2025-12-12,462.0,RSI cross up,-0.43,894286.047899992,194,-388.0,-0.43
SALSTEEL.NS,2025-12-01,2025-12-02,36.81,2025-12-17,39.49,CE BUY,-7.28,893898.047899992,2428,-6507.04,-7.28
RADIANTCMS.NS,2025-12-01,2025-12-02,52.84,2025-12-04,52.55,RSI cross up,0.55,887391.0078999919,1679,486.91,0.55
NORTHARC.NS,2025-12-01,2025-12-02,266.0,2026-01-05,260.0,RSI cross up,2.26,887877.917899992,333,1998.0,2.26
OBCL.NS,2025-12-01,2025-12-02,55.5,2025-12-03,56.3,RSI cross up,-1.44,889875.917899992,1603,-1282.4,-1.44
SAKSOFT.NS,2025-12-02,2025-12-03,197.85,2025-12-18,203.46,RSI cross up,-2.84,888593.517899992,449,-2518.89,-2.84
ADANIGREEN.NS,2025-12-02,2025-12-03,1024.0,2025-12-15,1044.7,RSI cross up,-2.02,886074.6278999919,86,-1780.2,-2.02
DGCONTENT.NS,2025-12-02,2025-12-03,33.39,2025-12-29,33.2,RSI cross up,0.57,884294.427899992,2648,503.12,0.57
ZENITHEXPO.NS,2025-12-02,2025-12-03,241.8,2025-12-12,237.8,RSI cross up,1.65,884797.547899992,365,1460.0,1.65
TICL.NS,2025-12-02,2025-12-03,28.53,2026-01-07,25.97,RSI cross up,8.97,886257.547899992,3106,7951.36,8.97
PONNIERODE.NS,2025-12-02,2025-12-03,284.85,2025-12-12,291.1,RSI cross up,-2.19,894208.907899992,313,-1956.25,-2.19
VIDHIING.NS,2025-12-02,2025-12-03,347.9,2025-12-10,345.5,RSI cross up,0.69,892252.657899992,256,614.4,0.69
SIGACHI.NS,2025-12-02,2025-12-03,35.78,2025-12-15,34.57,RSI cross up,3.38,892867.057899992,2495,3018.95,3.38
AARTIIND.NS,2025-12-02,2025-12-03,377.5,2025-12-16,374.0,RSI cross up,0.93,895886.0078999919,237,829.5,0.93
MONTECARLO.NS,2025-12-02,2025-12-03,747.4,2026-02-05,607.5,CE BUY,18.72,896715.5078999919,119,16648.1,18.72
PRECWIRE.NS,2025-12-03,2025-12-04,242.6,2025-12-30,258.0,RSI cross up,-6.35,913363.6078999919,376,-5790.4,-6.35
ALICON.NS,2025-12-03,2025-12-04,865.0,2026-02-04,740.5,CE BUY,14.39,907573.2078999919,104,12948.0,14.39
SRD.NS,2025-12-03,2025-12-04,67.39,2025-12-08,67.67,RSI cross up,-0.42,920521.2078999919,1365,-382.2,-0.42
NESTLEIND.NS,2025-12-03,2025-12-04,1241.9,2025-12-23,1260.0,RSI cross up,-1.46,920139.0078999919,74,-1339.4,-1.46
VLEGOV.NS,2025-12-03,2025-12-04,22.35,2025-12-08,23.46,RSI cross up,-4.97,918799.6078999919,4110,-4562.1,-4.97
GOKEX.NS,2025-12-03,2025-12-04,850.0,2025-12-05,865.05,RSI cross up,-1.77,914237.5078999919,107,-1610.35,-1.77
MFML.NS,2025-12-03,2025-12-04,25.26,2025-12-05,25.2,RSI cross up,0.24,912627.157899992,3612,216.72,0.24
AMBICAAGAR.NS,2025-12-03,2025-12-04,25.65,2025-12-08,25.1,RSI cross up,2.14,912843.8778999919,3558,1956.9,2.14
KALYANKJIL.NS,2025-12-03,2025-12-04,491.9,2025-12-24,488.35,RSI cross up,0.72,914800.777899992,185,656.75,0.72
BANKINDIA.NS,2025-12-03,2025-12-04,140.0,2025-12-08,142.35,RSI cross up,-1.68,915457.527899992,653,-1534.55,-1.68
BIOCON.NS,2025-12-04,2025-12-05,389.3,2025-12-08,395.2,RSI cross up,-1.52,913922.9778999919,234,-1380.6,-1.52
OBCL.NS,2025-12-04,2025-12-05,55.2,2025-12-08,55.05,RSI cross up,0.27,912542.3778999919,1653,247.95,0.27
SATIN.NS,2025-12-04,2025-12-05,147.0,2026-01-02,144.0,RSI cross up,2.04,912790.3278999919,620,1860.0,2.04
RAMANEWS.NS,2025-12-04,2025-12-05,30.79,2025-12-08,30.01,RSI cross up,2.53,914650.3278999919,2970,2316.6,2.53
JUBLINGREA.NS,2025-12-04,2025-12-05,688.4,2025-12-10,682.6,CE BUY,0.84,916966.9278999919,133,771.4,0.84
MUTHOOTCAP.NS,2025-12-04,2025-12-05,263.0,2025-12-10,275.0,RSI cross up,-4.56,917738.3278999919,348,-4176.0,-4.56
WESTLIFE.NS,2025-12-04,2025-12-05,573.05,2026-01-01,555.5,RSI cross up,3.06,913562.3278999919,159,2790.45,3.06
CIEINDIA.NS,2025-12-04,2025-12-05,417.5,2026-01-01,417.0,RSI cross up,0.12,916352.7778999918,219,109.5,0.12
ACC.NS,2025-12-04,2025-12-05,1815.6,2026-01-19,1755.5,RSI cross up,3.31,916462.2778999918,50,3005.0,3.31
SWSOLAR.NS,2025-12-04,2025-12-05,224.58,2025-12-15,216.52,RSI cross up,3.59,919467.2778999918,409,3296.54,3.59
POLYMED.NS,2025-12-05,2025-12-08,1904.9,2025-12-10,1909.9,RSI cross up,-0.26,922763.8178999919,48,-240.0,-0.26
DATAPATTNS.NS,2025-12-05,2025-12-08,2765.8999,2026-01-06,2737.0,CE BUY,1.04,922523.8178999919,33,953.7,1.04
CINELINE.NS,2025-12-05,2025-12-08,84.3,2025-12-09,82.1,RSI cross up,2.61,923477.5145999918,1095,2409.0,2.61
MARALOVER.NS,2025-12-05,2025-12-08,45.75,2026-01-07,44.8,RSI cross up,2.08,925886.5145999918,2023,1921.85,2.08
SAKAR.NS,2025-12-05,2025-12-08,368.0,2025-12-10,396.0,RSI cross up,-7.61,927808.3645999918,252,-7056.0,-7.61
MTARTECH.NS,2025-12-05,2025-12-08,2414.8999,2026-01-07,2526.6001,RSI cross up,-4.63,920752.3645999918,38,-4244.61,-4.63
SHYAMTEL.NS,2025-12-05,2025-12-08,11.4,2025-12-10,12.67,RSI cross up,-11.14,916507.7569999918,8039,-10209.53,-11.14
PIONEEREMB.NS,2025-12-05,2025-12-08,30.4,2025-12-23,31.0,RSI cross up,-1.97,906298.2269999918,2981,-1788.6,-1.97
MANAKSTEEL.NS,2025-12-05,2025-12-08,60.48,2025-12-19,59.85,RSI cross up,1.04,904509.6269999918,1495,941.85,1.04
PDSL.NS,2025-12-05,2025-12-08,343.4,2025-12-10,349.5,RSI cross up,-1.78,905451.4769999918,263,-1604.3,-1.78
UGARSUGAR.NS,2025-12-08,2025-12-09,41.0,2025-12-10,41.25,RSI cross up,-0.61,903847.1769999918,2204,-551.0,-0.61
PASUPTAC.NS,2025-12-08,2025-12-09,51.89,2025-12-17,55.5,RSI cross up,-6.96,903296.1769999918,1740,-6281.4,-6.96
BANKBARODA.NS,2025-12-08,2025-12-09,282.85,2025-12-10,288.95,RSI cross up,-2.16,897014.7769999917,317,-1933.7,-2.16
SONATSOFTW.NS,2025-12-08,2025-12-09,355.4,2025-12-24,361.8,RSI cross up,-1.8,895081.0769999918,251,-1606.4,-1.8
ETHOSLTD.NS,2025-12-08,2025-12-09,2865.0,2025-12-10,3038.1001,RSI cross up,-6.04,893474.6769999918,31,-5366.1,-6.04
RAJESHEXPO.NS,2025-12-08,2025-12-09,181.12,2025-12-10,188.0,RSI cross up,-3.8,888108.5738999918,490,-3371.2,-3.8
5PAISA.NS,2025-12-08,2025-12-09,299.65,2025-12-16,318.0,RSI cross up,-6.12,884737.3738999919,295,-5413.25,-6.12
JYOTICNC.NS,2025-12-08,2025-12-09,911.6,2025-12-11,945.0,RSI cross up,-3.66,879324.1238999919,96,-3206.4,-3.66
ENGINERSIN.NS,2025-12-08,2025-12-09,190.11,2025-12-22,200.0,RSI cross up,-5.2,876117.7238999918,460,-4549.4,-5.2
INDTERRAIN.NS,2025-12-08,2025-12-09,34.45,2025-12-23,34.85,RSI cross up,-1.16,871568.3238999918,2529,-1011.6,-1.16
NH.NS,2025-12-09,2025-12-10,1890.0,2026-01-02,1934.8,RSI cross up,-2.37,870556.7238999918,46,-2060.8,-2.37
SIEMENS.NS,2025-12-09,2025-12-10,3150.0,2025-12-11,3180.7,RSI cross up,-0.97,868495.9238999918,27,-828.9,-0.97
IKS.NS,2025-12-09,2025-12-10,1574.9,2025-12-15,1645.0,RSI cross up,-4.45,867667.0238999918,55,-3855.5,-4.45
AUROPHARMA.NS,2025-12-09,2025-12-10,1161.0,2025-12-11,1171.6,RSI cross up,-0.91,863811.5238999918,74,-784.4,-0.91
INDOWIND.NS,2025-12-09,2025-12-10,15.1,2026-01-02,15.8,RSI cross up,-4.64,863027.1238999917,5715,-4000.5,-4.64
ODIGMA.NS,2025-12-09,2025-12-10,31.48,2025-12-11,32.5,RSI cross up,-3.24,859026.6238999917,2728,-2782.56,-3.24
DIAMONDYD.NS,2025-12-09,2025-12-10,1042.7,2025-12-12,1085.6,RSI cross up,-4.11,856244.0638999917,82,-3517.8,-4.11
PANSARI.NS,2025-12-10,2025-12-11,308.0,2025-12-12,309.5,RSI cross up,-0.49,852726.2638999916,276,-414.0,-0.49
CIGNITITEC.NS,2025-12-10,2025-12-11,1771.7,2025-12-15,1795.2,RSI cross up,-1.33,852312.2638999916,48,-1128.0,-1.33
EUROTEXIND.NS,2025-12-10,2025-12-11,18.25,2025-12-30,15.71,CE BUY,13.92,851184.2638999916,4664,11846.56,13.92
NAUKRI.NS,2025-12-10,2025-12-11,1340.0,2025-12-15,1362.6,RSI cross up,-1.69,863030.8238999916,64,-1446.4,-1.69
INDOBORAX.NS,2025-12-10,2025-12-11,250.56,2025-12-12,255.73,RSI cross up,-2.06,861584.4238999916,343,-1773.31,-2.06
REGENCERAM.NS,2025-12-10,2025-12-11,45.53,2025-12-12,48.18,RSI cross up,-5.82,859811.1138999916,1888,-5003.2,-5.82
PGIL.NS,2025-12-10,2025-12-11,1547.3,2025-12-12,1592.1,RSI cross up,-2.9,854807.9138999917,55,-2464.0,-2.9
IIFLCAPS.NS,2025-12-10,2025-12-11,314.5,2025-12-15,319.8,RSI cross up,-1.69,852343.9138999917,271,-1436.3,-1.69
PERSISTENT.NS,2025-12-10,2025-12-11,6041.5,2025-12-12,6240.0,RSI cross up,-3.29,850907.6138999916,14,-2779.0,-3.29
MUKKA.NS,2025-12-10,2025-12-11,23.65,2025-12-15,24.58,RSI cross up,-3.93,848128.6138999916,3586,-3334.98,-3.93
FCL.NS,2025-12-11,2025-12-12,24.44,2025-12-16,24.53,RSI cross up,-0.37,844793.6338999916,3456,-311.04,-0.37
OBCL.NS,2025-12-11,2025-12-12,55.3,2025-12-15,55.26,RSI cross up,0.07,844482.5938999916,1527,61.08,0.07
MANOMAY.NS,2025-12-11,2025-12-12,224.75,2026-01-14,220.0,RSI cross up,2.11,844543.6738999916,375,1781.25,2.11
ASIANPAINT.NS,2025-12-11,2025-12-12,2795.0,2025-12-17,2800.0,RSI cross up,-0.18,846324.9238999916,30,-150.0,-0.18
PREMIERPOL.NS,2025-12-11,2025-12-12,42.11,2025-12-15,41.91,RSI cross up,0.47,846174.9238999916,2009,401.8,0.47
SOUTHWEST.NS,2025-12-11,2025-12-12,189.01,2025-12-15,192.0,RSI cross up,-1.58,846576.7238999916,447,-1336.53,-1.58
SYMPHONY.NS,2025-12-11,2025-12-12,873.0,2025-12-31,863.35,RSI cross up,1.11,845240.1938999916,96,926.4,1.11
BIKAJI.NS,2025-12-11,2025-12-12,722.3,2025-12-15,729.45,RSI cross up,-0.99,846166.5938999916,117,-836.55,-0.99
HNDFDS.NS,2025-12-12,2025-12-15,529.2,2026-02-04,481.0,CE BUY,9.11,845330.0438999915,159,7663.8,9.11
HOMEFIRST.NS,2025-12-12,2025-12-15,1178.8,2025-12-16,1186.0,RSI cross up,-0.61,852993.8438999916,72,-518.4,-0.61
SMARTLINK.NS,2025-12-12,2025-12-15,134.93,2025-12-22,131.54,RSI cross up,2.51,852475.4438999916,631,2139.09,2.51
JUBLFOOD.NS,2025-12-12,2025-12-15,581.95,2026-02-06,540.5,RSI cross up,7.12,854614.5338999915,146,6051.7,7.12
AHLUCONT.NS,2025-12-12,2025-12-15,963.7,2025-12-16,965.0,RSI cross up,-0.13,860666.2338999915,89,-115.7,-0.13
VLEGOV.NS,2025-12-12,2025-12-15,20.71,2026-02-23,19.4,RSI cross up,6.33,860550.5338999915,4155,5443.05,6.33
OSWALSEEDS.NS,2025-12-12,2025-12-15,13.53,2025-12-19,16.17,RSI cross up,-19.51,865993.5838999916,6400,-16896.0,-19.51
SIEMENS.NS,2025-12-12,2025-12-15,3142.1001,2026-01-07,3120.0,RSI cross up,0.7,849097.5838999916,27,596.7,0.7
SUNFLAG.NS,2025-12-12,2025-12-15,251.85,2025-12-18,257.0,RSI cross up,-2.04,849694.2865999916,337,-1735.55,-2.04
INDGN.NS,2025-12-12,2025-12-15,526.4,2025-12-18,530.8,RSI cross up,-0.84,847958.7365999916,161,-708.4,-0.84
APTUS.NS,2025-12-15,2025-12-16,290.0,2026-01-06,289.5,RSI cross up,0.17,847250.3365999915,292,146.0,0.17
KMSUGAR.NS,2025-12-15,2025-12-16,27.24,2025-12-23,27.1,RSI cross up,0.51,847396.3365999915,3110,435.4,0.51
POKARNA.NS,2025-12-15,2025-12-16,852.0,2025-12-23,855.05,RSI cross up,-0.36,847831.7365999916,99,-301.95,-0.36
AIROLAM.NS,2025-12-15,2025-12-16,100.8,2025-12-19,104.06,RSI cross up,-3.23,847529.7865999916,840,-2738.4,-3.23
ICDSLTD.NS,2025-12-15,2025-12-16,44.44,2026-01-01,46.0,RSI cross up,-3.51,844791.3865999916,1900,-2964.0,-3.51
AMBICAAGAR.NS,2025-12-15,2025-12-16,25.94,2025-12-26,25.3,RSI cross up,2.47,841827.3865999916,3245,2076.8,2.47
VARROC.NS,2025-12-15,2025-12-16,649.0,2026-02-02,561.7,CE BUY,13.45,843904.1865999916,130,11349.0,13.45
RPEL.NS,2025-12-15,2025-12-16,965.0,2025-12-24,1014.8,RSI cross up,-5.16,855253.1865999916,88,-4382.4,-5.16
ECOSMOBLTY.NS,2025-12-15,2025-12-16,225.79,2026-02-03,206.0,RSI cross up,8.76,850870.7865999916,376,7441.04,8.76
MANBA.NS,2025-12-15,2025-12-16,137.72,2025-12-19,141.9,RSI cross up,-3.04,858311.8265999916,623,-2604.14,-3.04
NURECA.NS,2025-12-16,2025-12-17,280.1,2025-12-18,289.0,RSI cross up,-3.18,855707.6865999916,305,-2714.5,-3.18
BIOCON.NS,2025-12-16,2025-12-17,385.0,2025-12-19,394.9,RSI cross up,-2.57,852993.1865999916,221,-2187.9,-2.57
NAUKRI.NS,2025-12-16,2025-12-17,1340.0,2025-12-24,1365.6,RSI cross up,-1.91,850805.2865999916,63,-1612.8,-1.91
ANMOL.NS,2025-12-16,2025-12-17,14.0,2025-12-30,13.75,RSI cross up,1.79,849192.4865999916,6065,1516.25,1.79
SUPREMEINF.NS,2025-12-16,2025-12-17,88.01,2025-12-18,96.4,RSI cross up,-9.53,850708.7365999916,966,-8104.74,-9.53
RAMASTEEL.NS,2025-12-16,2025-12-17,10.01,2026-04-08,4.95,CE BUY,50.55,842603.9965999916,8417,42590.02,50.55
MODTHREAD.NS,2025-12-16,2025-12-17,46.01,2026-01-01,45.99,RSI cross up,0.04,885194.0165999916,1923,38.46,0.04
ZENITHEXPO.NS,2025-12-16,2025-12-17,234.9,2026-02-03,217.18,RSI cross up,7.54,885232.4765999916,376,6662.72,7.54
AXISBANK.NS,2025-12-16,2025-12-17,1220.6,2026-01-01,1270.0,RSI cross up,-4.05,891895.1965999915,73,-3606.2,-4.05
OILCOUNTUB.NS,2025-12-16,2025-12-17,63.8,2026-04-10,45.5,RSI cross up,28.68,888288.9965999916,1392,25473.6,28.68
GEEKAYWIRE.NS,2025-12-17,2025-12-18,31.42,2025-12-23,32.5,RSI cross up,-3.44,913762.5965999915,2908,-3140.64,-3.44
PANSARI.NS,2025-12-17,2025-12-18,302.05,2026-01-13,317.0,RSI cross up,-4.95,910621.9565999915,301,-4499.95,-4.95
GMRAIRPORT.NS,2025-12-17,2025-12-18,100.99,2025-12-24,105.22,RSI cross up,-4.19,906122.0065999916,897,-3794.31,-4.19
IPCALAB.NS,2025-12-17,2025-12-18,1399.1,2025-12-19,1418.3,RSI cross up,-1.37,902327.6965999915,64,-1228.8,-1.37
AARTIIND.NS,2025-12-17,2025-12-18,366.0,2025-12-22,370.2,RSI cross up,-1.15,901098.8965999915,246,-1033.2,-1.15
SILLYMONKS.NS,2025-12-17,2025-12-18,22.98,2026-01-21,23.08,RSI cross up,-0.44,900065.6965999915,3916,-391.6,-0.44
ADANIENSOL.NS,2025-12-17,2025-12-18,977.5,2025-12-22,988.25,RSI cross up,-1.1,899674.0965999915,92,-989.0,-1.1
UNIPARTS.NS,2025-12-17,2025-12-18,490.75,2025-12-23,501.6,RSI cross up,-2.21,898685.0965999915,183,-1985.55,-2.21
MOBIKWIK.NS,2025-12-17,2025-12-18,232.35,2025-12-19,235.0,RSI cross up,-1.14,896699.5465999915,385,-1020.25,-1.14
ARCHIDPLY.NS,2025-12-17,2025-12-18,91.59,2026-01-07,91.0,RSI cross up,0.64,895679.2965999915,977,576.43,0.64
RESPONIND.NS,2025-12-18,2025-12-19,195.31,2025-12-22,203.49,RSI cross up,-4.19,896255.7265999916,458,-3746.44,-4.19
PTC.NS,2025-12-18,2025-12-19,158.01,2025-12-29,161.4,RSI cross up,-2.15,892509.2865999915,564,-1911.96,-2.15
ARTNIRMAN.NS,2025-12-18,2025-12-19,49.9,2026-04-07,37.41,RSI cross up,25.03,890597.3265999915,1784,22282.16,25.03
SHYAMTEL.NS,2025-12-18,2025-12-19,12.74,2025-12-22,12.64,RSI cross up,0.78,912879.4865999916,7165,716.5,0.78
PDSL.NS,2025-12-18,2025-12-19,346.1,2025-12-22,370.7,RSI cross up,-7.11,913595.9865999916,263,-6469.8,-7.11
AEROFLEX.NS,2025-12-18,2025-12-19,183.0,2025-12-22,192.8,RSI cross up,-5.36,907126.1865999915,495,-4851.0,-5.36
GOACARBON.NS,2025-12-18,2025-12-19,396.75,2025-12-30,396.95,RSI cross up,-0.05,902275.1865999915,227,-45.4,-0.05
LEXUS.NS,2025-12-18,2025-12-19,27.01,2025-12-23,26.69,RSI cross up,1.18,902229.7865999915,3340,1068.8,1.18
TRANSWORLD.NS,2025-12-18,2025-12-19,197.0,2025-12-22,204.7,RSI cross up,-3.91,903298.5865999915,458,-3526.6,-3.91
SANDHAR.NS,2025-12-18,2025-12-19,543.0,2025-12-22,566.0,RSI cross up,-4.24,899771.9865999916,165,-3795.0,-4.24
FIVESTAR.NS,2025-12-19,2025-12-22,575.05,2026-04-09,407.0,RSI cross up,29.22,895976.9865999916,155,26047.75,29.22
MFML.NS,2025-12-19,2025-12-22,26.5,2025-12-23,26.0,RSI cross up,1.89,922024.7365999916,3479,1739.5,1.89
PRECOT.NS,2025-12-19,2025-12-22,433.0,2025-12-23,439.95,RSI cross up,-1.61,923764.2365999916,213,-1480.35,-1.61
SUPREMEINF.NS,2025-12-19,2025-12-22,86.46,2026-03-02,81.0,RSI cross up,6.32,922283.8865999916,1066,5820.36,6.32
BALRAMCHIN.NS,2025-12-19,2025-12-22,437.3,2026-01-01,445.0,RSI cross up,-1.76,928104.2465999916,212,-1632.4,-1.76
AETHER.NS,2025-12-19,2025-12-22,838.0,2025-12-23,859.0,RSI cross up,-2.51,926471.8465999915,110,-2310.0,-2.51
CLSEL.NS,2025-12-19,2025-12-22,261.9,2025-12-24,263.95,RSI cross up,-0.78,924161.8465999915,352,-721.6,-0.78
DHAMPURSUG.NS,2025-12-19,2025-12-22,126.0,2026-02-05,122.79,RSI cross up,2.55,923440.2465999916,732,2349.72,2.55
CONSOFINVT.NS,2025-12-19,2025-12-22,167.55,2025-12-23,174.0,RSI cross up,-3.85,925789.9665999915,552,-3560.4,-3.85
TAINWALCHM.NS,2025-12-19,2025-12-22,187.12,2025-12-23,211.0,RSI cross up,-12.76,922229.5665999915,492,-11748.96,-12.76
LAGNAM.NS,2025-12-22,2025-12-23,70.24,2025-12-29,76.1,RSI cross up,-8.34,910480.6065999916,1296,-7594.56,-8.34
UGARSUGAR.NS,2025-12-22,2025-12-23,41.03,2025-12-24,41.4,RSI cross up,-0.9,902886.0465999915,2200,-814.0,-0.9
EPACK.NS,2025-12-22,2025-12-23,283.2,2025-12-29,282.95,RSI cross up,0.09,902072.0465999915,318,79.5,0.09
MSUMI.NS,2025-12-22,2025-12-23,46.32,2025-12-31,48.48,RSI cross up,-4.66,902151.5465999915,1947,-4205.52,-4.66
AIROLAM.NS,2025-12-22,2025-12-23,104.0,2025-12-24,104.45,RSI cross up,-0.43,897946.0265999915,863,-388.35,-0.43
AVG.NS,2025-12-22,2025-12-23,182.99,2025-12-24,183.12,RSI cross up,-0.07,897557.6765999915,490,-63.7,-0.07
KHANDSE.NS,2025-12-22,2025-12-23,22.28,2026-03-12,18.3,CE BUY,17.86,897493.9765999916,4028,16031.44,17.86
BLAL.NS,2025-12-22,2025-12-23,203.0,2025-12-24,206.78,RSI cross up,-1.86,913525.4165999915,450,-1701.0,-1.86
TOUCHWOOD.NS,2025-12-22,2025-12-23,102.05,2025-12-24,104.49,RSI cross up,-2.39,911824.4165999915,893,-2178.92,-2.39
CEATLTD.NS,2025-12-23,2025-12-24,3926.0,2026-02-04,3880.7,RSI cross up,1.15,909645.4965999915,23,1041.9,1.15
TARACHAND.NS,2025-12-23,2025-12-24,78.08,2025-12-29,78.0,RSI cross up,0.1,910687.3965999915,1166,93.28,0.1
CIGNITITEC.NS,2025-12-23,2025-12-24,1751.1,2026-04-06,1214.8,CE BUY,30.63,910780.6765999915,52,27887.6,30.63
RAYMONDLSL.NS,2025-12-23,2025-12-24,1053.0,2026-02-02,998.0,RSI cross up,5.22,938668.2765999915,89,4895.0,5.22
APEX.NS,2025-12-23,2025-12-24,280.0,2026-01-02,290.0,RSI cross up,-3.57,943563.2765999915,336,-3360.0,-3.57
ZENSARTECH.NS,2025-12-23,2025-12-24,742.0,2026-01-23,731.35,RSI cross up,1.44,940203.2765999915,126,1341.9,1.44
REPL.NS,2025-12-23,2025-12-24,125.64,2026-02-02,111.4,RSI cross up,11.33,941545.1765999915,749,10665.76,11.33
TPLPLASTEH.NS,2025-12-23,2025-12-24,66.51,2026-01-01,68.5,RSI cross up,-2.99,952210.9365999915,1431,-2847.69,-2.99
BSE.NS,2025-12-23,2025-12-24,2739.1001,2026-01-08,2744.8999,RSI cross up,-0.21,949363.2465999916,34,-197.19,-0.21
PFIZER.NS,2025-12-23,2025-12-24,5036.0,2026-02-11,4950.0,RSI cross up,1.71,949166.0533999916,18,1548.0,1.71
NITINSPIN.NS,2025-12-24,2025-12-26,319.2,2026-01-05,315.35,RSI cross up,1.21,950714.0533999916,297,1143.45,1.21
AETHER.NS,2025-12-24,2025-12-26,832.0,2025-12-29,842.1,RSI cross up,-1.21,951857.5033999915,114,-1151.4,-1.21
MITCON.NS,2025-12-24,2025-12-26,67.3,2025-12-29,68.0,RSI cross up,-1.04,950706.1033999915,1412,-988.4,-1.04
UNIONBANK.NS,2025-12-24,2025-12-26,150.79,2026-01-01,154.2,RSI cross up,-2.26,949717.7033999915,629,-2144.89,-2.26
ASIANPAINT.NS,2025-12-24,2025-12-26,2785.0,2026-01-06,2820.0,RSI cross up,-1.26,947572.8133999915,34,-1190.0,-1.26
SCHAND.NS,2025-12-24,2025-12-26,158.08,2026-01-01,159.72,CE BUY,-1.04,946382.8133999915,598,-980.72,-1.04
NFL.NS,2025-12-24,2025-12-26,87.01,2025-12-30,90.12,RSI cross up,-3.57,945402.0933999915,1086,-3377.46,-3.57
KOHINOOR.NS,2025-12-24,2025-12-26,28.29,2026-02-05,26.7,RSI cross up,5.62,942024.6333999916,3329,5293.11,5.62
KRBL.NS,2025-12-24,2025-12-26,400.2,2025-12-29,406.0,RSI cross up,-1.45,947317.7433999915,236,-1368.8,-1.45
KOTARISUG.NS,2025-12-24,2025-12-26,27.5,2026-02-05,26.06,RSI cross up,5.24,945948.9433999915,3439,4952.16,5.24
HONASA.NS,2025-12-26,2025-12-29,267.8,2025-12-30,279.25,RSI cross up,-4.28,950901.1033999915,355,-4064.75,-4.28
GMRAIRPORT.NS,2025-12-26,2025-12-29,102.45,2026-01-01,104.38,RSI cross up,-1.88,946836.3533999915,924,-1783.32,-1.88
MAPMYINDIA.NS,2025-12-26,2025-12-29,1678.2,2025-12-30,1714.1,RSI cross up,-2.14,945053.0333999916,56,-2010.4,-2.14
UNIENTER.NS,2025-12-26,2025-12-29,142.61,2026-01-02,149.9,RSI cross up,-5.11,943042.6333999916,661,-4818.69,-5.11
BERGEPAINT.NS,2025-12-26,2025-12-29,540.05,2026-04-07,431.0,RSI cross up,20.19,938223.9433999916,173,18865.65,20.19
MUKANDLTD.NS,2025-12-26,2025-12-29,133.55,2026-01-01,136.01,RSI cross up,-1.84,957089.5933999916,716,-1761.36,-1.84
UNIVCABLES.NS,2025-12-26,2025-12-29,875.0,2026-01-02,946.6,RSI cross up,-8.18,955328.2333999916,109,-7804.4,-8.18
USK.NS,2025-12-26,2025-12-29,23.5,2026-01-05,23.82,RSI cross up,-1.36,947523.8333999916,4032,-1290.24,-1.36
CENTRALBK.NS,2025-12-26,2025-12-29,37.01,2025-12-31,37.09,RSI cross up,-0.22,946233.5933999916,2556,-204.48,-0.22
DCMSRIND.NS,2025-12-26,2025-12-29,57.0,2026-04-02,36.28,RSI cross up,36.35,946029.1133999916,1659,34374.48,36.35
